x,y,LATITUDE,LONGITUDE,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,LAST_UPDATED,PROVINCE_CODE,ENG_PROVINCE_NAME,FRE_PROVINCE_NAME,LOCAL_YEAR,LOCAL_MONTH,NORMAL_MEAN_TEMPERATURE,MEAN_TEMPERATURE,DAYS_WITH_VALID_MEAN_TEMP,MIN_TEMPERATURE,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE,DAYS_WITH_VALID_MAX_TEMP,NORMAL_PRECIPITATION,TOTAL_PRECIPITATION,DAYS_WITH_VALID_PRECIP,DAYS_WITH_PRECIP_GE_1MM,NORMAL_SNOWFALL,TOTAL_SNOWFALL,DAYS_WITH_VALID_SNOWFALL,SNOW_ON_GROUND_LAST_DAY,NORMAL_SUNSHINE,BRIGHT_SUNSHINE,DAYS_WITH_VALID_SUNSHINE,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1981.11,1981-11,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1981,11,-0.03,0.6392857142857142,28,-16.5,28,14,29,96.27,47.2,30,7,28.98,16,30,,,,,0,486.1
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1981.12,1981-12,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1981,12,-7.33,-6.548387096774194,31,-26,31,4,31,83.01,45.8,31,11,58.17,34.6,31,,,,,0,761
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1982.1,1982-01,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1982,1,-11.96,-17.783870967741937,31,-38,31,1,31,80.63,77.6,31,15,63.22,77.6,31,,,,,0,1109.3
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1982.2,1982-02,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1982,2,-9.28,-10.935714285714285,28,-26.5,28,2.5,28,61.11,35,28,9,48.82,35,28,,,,,0,810.2
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1982.3,1982-03,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1982,3,-4.21,-4.667741935483871,31,-28.5,31,11,31,64.8,66.4,31,12,29.42,24.2,31,,,,,0,702.7
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1982.4,1982-04,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1982,4,4.41,1.08,30,-19,30,21,30,68.43,78.6,30,11,12.68,20.4,30,,,,,0,507.6
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1982.5,1982-05,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1982,5,11.15,14.051612903225806,31,-1.5,31,26,31,96.22,46.7,31,10,1.41,0,31,,,,,4.4,126.8
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1982.6,1982-06,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1982,6,16.42,13.676666666666666,30,-0.5,30,26,30,76.85,66.3,30,12,,0,30,,,,,0.5,130.2
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1982.7,1982-07,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1982,7,19.4,18.93,30,3.5,30,29.5,30,85.3,35.4,31,10,,0,31,,,,,55.4,27.5
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1982.8,1982-08,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1982,8,17.96,15.727586206896552,29,0.5,29,28.5,31,85,75,31,10,,0,31,,,,,11.4,77.3
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1982.9,1982-09,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1982,9,13.45,12.8,28,-1.5,28,28,29,103.33,134.4,30,11,,0,30,,,,,11.2,156.8
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1982.10,1982-10,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1982,10,6.7,8.464516129032258,31,-3.5,31,19.5,31,104.48,106.4,31,15,3.93,0,31,,,,,0,295.6
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1982.11,1982-11,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1982,11,-0.03,0.86,30,-22,30,12.5,30,96.27,115.8,30,16,28.98,28,30,,,,,0,514.2
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1982.12,1982-12,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1982,12,-7.33,-4.4655172413793105,29,-29,29,15,31,83.01,118.8,31,15,58.17,27.7,31,,,,,0,651.5
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1983.1,1983-01,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1983,1,-11.96,-9.970967741935484,31,-30,31,3.5,31,80.63,61.4,31,10,63.22,37.2,31,,,,,0,867.1
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1983.2,1983-02,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1983,2,-9.28,-7.8307692307692305,26,-29.5,27,7.5,27,61.11,33.3,28,6,48.82,28.1,28,,,,,0,671.6
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1983.3,1983-03,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1983,3,-4.21,-2.713793103448276,29,-26,29,9.5,29,64.8,78.3,31,10,29.42,32.6,31,,,,,0,600.7
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1983.4,1983-04,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1983,4,4.41,3.0433333333333334,30,-10,30,20.5,30,68.43,113.8,30,12,12.68,19.7,30,0,,,,0,448.7
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1983.5,1983-05,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1983,5,11.15,8.216129032258065,31,-3.5,31,24,31,96.22,177.9,31,15,1.41,4.4,31,0,,,,0,303.3
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1983.6,1983-06,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1983,6,16.42,16.426666666666666,30,-1,30,31,30,76.85,49.4,30,7,,0,30,,,,,33.3,80.5
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1983.7,1983-07,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1983,7,19.4,20.216129032258063,31,3,31,33.5,31,85.3,44.7,31,8,,0,31,0,,,,89.6,20.9
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1983.8,1983-08,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1983,8,17.96,19.861290322580643,31,4,31,30,31,85,75.2,31,7,,0,31,0,,,,75,17.3
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1983.9,1983-09,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1983,9,13.45,15.236666666666666,30,0.5,30,29.5,30,103.33,139.4,30,8,,0,30,0,,,,30,112.9
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1983.10,1983-10,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1983,10,6.7,6.937931034482759,29,-7,29,23.5,29,104.48,142.6,31,14,3.93,0,31,0,,,,0,320.8
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1983.11,1983-11,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1983,11,-0.03,-0.18666666666666668,30,-18.5,30,15,30,96.27,81.7,30,12,28.98,40.3,30,,,,,0,545.6
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1983.12,1983-12,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1983,12,-7.33,-12.080645161290322,31,-35,31,2.5,31,83.01,103.6,31,17,58.17,99.6,31,,,,,0,932.5
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1984.1,1984-01,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1984,1,-11.96,-14.5,29,-36.5,30,2,30,80.63,48.4,31,15,63.22,48.4,31,,,,,0,942.5
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1984.2,1984-02,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1984,2,-9.28,-4.641379310344828,29,-31,29,14,29,61.11,70.6,29,11,48.82,34.2,29,,,,,0,656.6
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1984.3,1984-03,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1984,3,-4.21,-7.7612903225806456,31,-34,31,10,31,64.8,32.6,31,8,29.42,21,31,,,,,0,798.6
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1984.4,1984-04,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1984,4,4.41,6.513333333333334,30,-6,30,26,30,68.43,90.2,30,12,12.68,3.8,30,,,,,0,344.6
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1984.5,1984-05,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1984,5,11.15,8.35,28,-2.5,29,22,28,96.22,109.1,31,13,1.41,0.4,31,,,,,0,270.2
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1984.6,1984-06,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1984,6,16.42,16.09,30,2.5,30,27,30,76.85,159,30,12,,0,30,0,,,,14.1,71.4
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1984.7,1984-07,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1984,7,19.4,18.412903225806453,31,7,31,28.5,31,85.3,77.2,31,13,,0,31,0,,,,38.1,25.3
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1984.8,1984-08,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1984,8,17.96,18.724137931034484,29,4,30,29,30,85,184.4,31,11,,0,31,0,,,,53.5,32.5
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1984.9,1984-09,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1984,9,13.45,11.2,28,-2,28,25,30,103.33,111.7,30,11,,0,30,0,,,,0.3,190.7
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1984.10,1984-10,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1984,10,6.7,8.203846153846154,26,-6.5,29,21,27,104.48,94.3,31,9,3.93,0,31,0,,,,0,254.7
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1984.11,1984-11,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1984,11,-0.03,0.5733333333333334,30,-13,30,14,30,96.27,87.1,30,9,28.98,11.9,30,,,,,0,522.8
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1984.12,1984-12,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1984,12,-7.33,-5.851612903225806,31,-25,31,11.5,31,83.01,88.5,31,16,58.17,38.5,31,,,,,0,739.4
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1985.1,1985-01,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1985,1,-11.96,-14.464516129032258,31,-29.5,31,-2,31,80.63,68.6,31,16,63.22,68.6,31,,,,,0,1006.4
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1985.2,1985-02,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1985,2,-9.28,-9.108,25,-28.5,26,4.5,26,61.11,92.6,28,13,48.82,70,28,,,,,0,677.7
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1985.3,1985-03,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1985,3,-4.21,-4.212903225806452,31,-25,31,11,31,64.8,92,31,11,29.42,64.5,31,,,,,0,688.6
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1985.4,1985-04,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1985,4,4.41,4.016666666666667,30,-11.5,30,28.5,30,68.43,72,30,12,12.68,16,30,,,,,0,419.5
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1985.5,1985-05,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1985,5,11.15,11.135483870967741,31,-3.5,31,25.5,31,96.22,81.2,30,10,1.41,0,31,,,,,1.8,214.6
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1985.6,1985-06,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1985,6,16.42,13.95357142857143,28,2.5,28,28,28,76.85,66.6,30,10,,0,30,,,,,2.9,116.2
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1985.7,1985-07,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1985,7,19.4,18.108,25,6.5,26,28,25,85.3,136,31,11,,0,31,0,,,,28.3,25.6
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1985.8,1985-08,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1985,8,17.96,16.55,20,4,23,28.5,22,85,21.4,28,5,,0,31,0,,,,7.6,36.6
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1985.9,1985-09,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1985,9,13.45,13.385185185185184,27,-2,28,29.5,28,103.33,68.6,30,11,,0,30,0,,,,10.4,135
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1985.10,1985-10,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1985,10,6.7,7.492857142857143,28,-6.5,29,17,29,104.48,87.4,31,10,3.93,0,31,0,,,,0,294.2
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1985.11,1985-11,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1985,11,-0.03,-1.2444444444444445,27,-14,28,18,29,96.27,100.8,30,12,28.98,23,30,,,,,0,519.6
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1985.12,1985-12,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1985,12,-7.33,-11.661290322580646,31,-34,31,2,31,83.01,115.8,31,19,58.17,89.2,31,40,,,,0,919.5
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1986.1,1986-01,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1986,1,-11.96,-12.278571428571428,28,-31,29,6,29,80.63,44,31,13,63.22,35.4,31,,,,,0,847.8
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1986.2,1986-02,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1986,2,-9.28,-10.371428571428572,28,-27,28,2,28,61.11,30.6,28,7,48.82,26.6,28,,,,,0,794.4
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1986.3,1986-03,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1986,3,-4.21,-3.6607142857142856,28,-24.5,28,17,29,64.8,83.8,31,15,29.42,31.8,31,,,,,0,606.5
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1986.4,1986-04,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1986,4,4.41,6.86,30,-9,30,29.5,30,68.43,56.6,30,10,12.68,13.8,30,,,,,1.5,335.7
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1986.5,1986-05,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1986,5,11.15,12.264,25,-4.5,25,30,25,96.22,99.2,28,12,1.41,0,31,,,,,3.8,147.2
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1986.6,1986-06,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1986,6,16.42,15.068181818181818,22,-1.5,24,26.5,26,76.85,118.4,30,10,,0,30,,,,,5.6,70.1
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1986.7,1986-07,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1986,7,19.4,18.551724137931036,29,6,29,29,30,85.3,122.5,31,9,,0,31,,,,,44.2,28.2
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1986.8,1986-08,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1986,8,17.96,16.28965517241379,29,0.5,29,29,30,85,64.8,31,9,,0,31,,,,,14.3,63.9
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1986.9,1986-09,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1986,9,13.45,12.126666666666667,30,-2,30,24,30,103.33,107.4,30,11,,0,30,,,,,0.8,177
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1986.10,1986-10,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1986,10,6.7,5.8,27,-7,29,20,28,104.48,54.8,31,12,3.93,0,31,,,,,0,329.4
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1986.11,1986-11,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1986,11,-0.03,-2.273076923076923,26,-21.5,27,13.5,28,96.27,46.4,30,11,28.98,33,30,,,,,0,527.1
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1986.12,1986-12,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1986,12,-7.33,-4.864516129032258,31,-28.5,31,3,31,83.01,62.6,31,11,58.17,61.4,31,,,,,0,708.8
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1987.1,1987-01,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1987,1,-11.96,-8.964516129032258,31,-32,31,3.5,31,80.63,46.8,31,11,63.22,46.8,31,,,,,0,835.9
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1987.2,1987-02,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1987,2,-9.28,-9.542857142857143,28,-31,28,7,28,61.11,45.2,28,8,48.82,45.2,28,,,,,0,771.2
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1987.3,1987-03,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1987,3,-4.21,-2.335483870967742,31,-24,31,17.5,31,64.8,44.8,31,6,29.42,23.6,31,,,,,0,630.4
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1987.4,1987-04,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1987,4,4.41,7.878571428571429,28,-12,29,28,28,68.43,49.2,30,8,12.68,14.8,30,,,,,0,283.4
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1987.5,1987-05,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1987,5,11.15,10.11304347826087,23,-4.5,27,29,27,96.22,71.1,31,10,1.41,0,31,,,,,3.5,184.9
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1987.6,1987-06,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1987,6,16.42,17.223076923076924,26,2,28,31,28,76.85,64.1,30,10,,0,30,,,,,29.6,49.8
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1987.7,1987-07,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1987,7,19.4,20.583333333333332,30,4,30,32.5,30,85.3,68.2,31,7,,0,31,,,,,95.8,18.3
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1987.8,1987-08,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1987,8,17.96,18.23913043478261,23,4,23,30.5,23,85,105.2,31,11,,0,31,,,,,35.4,29.9
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1987.9,1987-09,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1987,9,13.45,14.072,25,-0.5,25,25.5,26,103.33,45.2,30,10,,0,30,,,,,2.8,101
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1987.10,1987-10,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1987,10,6.7,4.482758620689655,29,-6,29,19.5,29,104.48,90.6,31,15,3.93,4.2,31,,,,,0,392
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1987.11,1987-11,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1987,11,-0.03,0.3888888888888889,27,-15,28,13.5,28,96.27,51.4,30,9,28.98,7.6,30,,,,,0,475.5
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1987.12,1987-12,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1987,12,-7.33,-3.7896551724137932,29,-29,29,8.5,29,83.01,93,31,13,58.17,60.8,31,,,,,0,631.9
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1988.1,1988-01,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1988,1,-11.96,-9.983870967741936,31,-36,31,6.5,31,80.63,99.8,31,17,63.22,64.8,31,,,,,0,867.5
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1988.2,1988-02,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1988,2,-9.28,-12.432142857142857,28,-29,29,5.5,28,61.11,77.8,29,16,48.82,77,29,,,,,0,852.1
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1988.3,1988-03,2014-07-31 11:51:27,ON,ONTARIO,ONTARIO,1988,3,-4.21,-5.020689655172414,29,-30,30,12.5,30,64.8,82.2,31,14,29.42,28.8,31,,,,,0,667.6
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1988.4,1988-04,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1988,4,4.41,5.98,10,-5,10,17.5,10,68.43,40.2,22,5,12.68,0,25,,,,,0,120.2
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1988.5,1988-05,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1988,5,11.15,12.55,28,0.5,29,30,28,96.22,76.9,31,11,1.41,0,31,,,,,3.8,156.4
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1988.6,1988-06,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1988,6,16.42,15.753333333333334,30,-1,30,32.5,30,76.85,39,30,6,,0,30,,,,,34.8,102.2
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1988.7,1988-07,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1988,7,19.4,21.52258064516129,31,8,31,35.5,31,85.3,43.8,31,8,,0,31,,,,,113.8,4.6
-80.30695666666666,46.14250166666667,46.150,-80.300,MONETVILLE,6065250,4125.1988.8,1988-08,2014-07-31 11:51:26,ON,ONTARIO,ONTARIO,1988,8,17.96,18.668181818181818,22,3.5,26,34.5,23,85,118.2,31,13,,0,31,,,,,48.2,33.5
