x,y,LATITUDE,LONGITUDE,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,LAST_UPDATED,PROVINCE_CODE,ENG_PROVINCE_NAME,FRE_PROVINCE_NAME,LOCAL_YEAR,LOCAL_MONTH,NORMAL_MEAN_TEMPERATURE,MEAN_TEMPERATURE,DAYS_WITH_VALID_MEAN_TEMP,MIN_TEMPERATURE,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE,DAYS_WITH_VALID_MAX_TEMP,NORMAL_PRECIPITATION,TOTAL_PRECIPITATION,DAYS_WITH_VALID_PRECIP,DAYS_WITH_PRECIP_GE_1MM,NORMAL_SNOWFALL,TOTAL_SNOWFALL,DAYS_WITH_VALID_SNOWFALL,SNOW_ON_GROUND_LAST_DAY,NORMAL_SUNSHINE,BRIGHT_SUNSHINE,DAYS_WITH_VALID_SUNSHINE,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1983.12,1983-12,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1983,12,,,0,,0,,0,,56.6,31,12,,56.6,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1984.1,1984-01,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1984,1,,,0,,0,,0,,27.2,31,12,,27.2,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1984.2,1984-02,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1984,2,,,0,,0,,0,,81.8,29,9,,41.2,29,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1984.3,1984-03,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1984,3,,,0,,0,,0,,51.2,31,7,,16,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1984.4,1984-04,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1984,4,,,0,,0,,0,,113.4,30,12,,0,30,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1984.5,1984-05,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1984,5,,,0,,0,,0,,104.6,31,12,,0,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1984.6,1984-06,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1984,6,,,0,,0,,0,,61.6,30,8,,0,30,0,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1984.7,1984-07,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1984,7,,,0,,0,,0,,94,31,10,,0,31,0,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1984.8,1984-08,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1984,8,,,0,,0,,0,,78.2,31,12,,0,31,0,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1984.9,1984-09,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1984,9,,,0,,0,,0,,59,30,6,,0,30,0,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1984.10,1984-10,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1984,10,,,0,,0,,0,,45.6,31,8,,0,31,0,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1984.11,1984-11,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1984,11,,,0,,0,,0,,65.4,30,8,,2,30,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1984.12,1984-12,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1984,12,,,0,,0,,0,,103.2,31,13,,68.4,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1985.1,1985-01,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1985,1,,,0,,0,,0,,39,31,14,,39,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1985.2,1985-02,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1985,2,,,0,,0,,0,,59.2,28,12,,23.2,28,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1985.3,1985-03,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1985,3,,,0,,0,,0,,81.2,31,8,,32,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1985.4,1985-04,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1985,4,,,0,,0,,0,,50.4,30,8,,19,30,0,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1985.5,1985-05,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1985,5,,,0,,0,,0,,77.2,31,9,,0,31,0,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1985.6,1985-06,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1985,6,,,0,,0,,0,,72,30,10,,0,30,0,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1985.7,1985-07,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1985,7,,,0,,0,,0,,45,31,12,,0,31,0,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1985.8,1985-08,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1985,8,,,0,,0,,0,,121.8,31,9,,0,31,0,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1985.9,1985-09,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1985,9,,,0,,0,,0,,90.2,30,9,,0,30,0,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1985.10,1985-10,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1985,10,,,0,,0,,0,,61.6,31,10,,0,31,0,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1985.11,1985-11,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1985,11,,,0,,0,,0,,79.4,30,11,,16,30,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1985.12,1985-12,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1985,12,,,0,,0,,0,,55.4,31,15,,41.8,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1986.1,1986-01,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1986,1,,,0,,0,,0,,30,31,12,,18.2,31,26,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1986.2,1986-02,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1986,2,,,0,,0,,0,,28,28,5,,24,28,26,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1986.3,1986-03,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1986,3,,,0,,0,,0,,61.8,31,11,,31,31,9,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1986.4,1986-04,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1986,4,,,0,,0,,0,,39.2,30,7,,3,30,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1986.5,1986-05,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1986,5,,,0,,0,,0,,118.6,31,13,,0,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1986.6,1986-06,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1986,6,,,0,,0,,0,,121.2,30,15,,0,30,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1986.7,1986-07,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1986,7,,,0,,0,,0,,112.2,31,11,,0,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1986.8,1986-08,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1986,8,,,0,,0,,0,,107.2,31,13,,0,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1986.9,1986-09,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1986,9,,,0,,0,,0,,121.2,30,12,,0,30,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1986.10,1986-10,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1986,10,,,0,,0,,0,,68.6,31,13,,0,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1986.11,1986-11,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1986,11,,,0,,0,,0,,29.6,30,10,,14,30,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1986.12,1986-12,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1986,12,,,0,,0,,0,,47.2,31,8,,39,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1987.1,1987-01,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1987,1,,,0,,0,,0,,35,31,10,,35,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1987.2,1987-02,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1987,2,,,0,,0,,0,,39.2,28,10,,39.2,28,56,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1987.3,1987-03,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1987,3,,,0,,0,,0,,59.6,31,6,,26,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1987.4,1987-04,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1987,4,,,0,,0,,0,,71.2,30,8,,5.2,30,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1987.5,1987-05,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1987,5,,,0,,0,,0,,72.2,31,13,,0,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1987.6,1987-06,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1987,6,,,0,,0,,0,,115.6,30,12,,0,30,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1987.7,1987-07,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1987,7,,,0,,0,,0,,51.8,31,8,,0,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1987.8,1987-08,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1987,8,,,0,,0,,0,,42.6,31,9,,0,31,,,,,,
-77.71666666666667,45.31666666666667,45.317,-77.717,PURDY,6106779,4356.1987.9,1987-09,2014-07-31 11:51:35,ON,ONTARIO,ONTARIO,1987,9,,,0,,0,,0,,90.6,30,9,,0,30,,,,,,
